,position,total_points,transfers_change,selected,was_home,teamsStrDiff,lag_influence,lag_creativity,lag_threat,clean_sheets
16392,MID,8,-4307,174121,True,-20.0,0.4,0.4,1.0,0
46117,MID,8,-4307,174121,True,155.0,36.2,0.0,17.0,0
17204,MID,8,2265,177284,False,265.0,36.2,0.0,17.0,1
46929,MID,8,2265,177284,False,185.0,38.8,8.8,56.0,1
18087,MID,11,20769,201661,False,320.0,38.8,8.8,56.0,1
47812,MID,11,20769,201661,False,120.0,34.2,6.4,37.0,1
18936,MID,1,68418,283284,True,70.0,34.2,6.4,37.0,0
48661,MID,1,68418,283284,True,-15.0,3.0,0.3,6.0,0
19657,MID,1,-11756,256419,False,335.0,3.0,0.3,6.0,0
49382,MID,1,-11756,256419,False,220.0,0.2,1.3,0.0,0
20527,MID,2,-21493,235337,True,250.0,0.2,1.3,0.0,0
50252,MID,2,-21493,235337,True,65.0,11.6,34.8,36.0,0
21761,MID,1,-8391,215341,False,10.0,11.6,34.8,36.0,0
51486,MID,1,-8391,215341,False,-65.0,6.2,1.1,17.0,0
22605,MID,3,-4111,211544,True,260.0,6.2,1.1,17.0,1
52330,MID,3,-4111,211544,True,-30.0,8.2,18.3,20.0,1
23451,MID,6,-5749,206011,False,265.0,8.2,18.3,20.0,0
53176,MID,6,-5749,206011,False,115.0,39.4,10.3,24.0,0
24301,MID,3,4850,211518,True,65.0,39.4,10.3,24.0,1
54026,MID,3,4850,211518,True,145.0,14.2,24.8,43.0,1
25252,MID,7,9957,223049,False,265.0,14.2,24.8,43.0,1
54977,MID,7,9957,223049,False,205.0,37.0,15.4,31.0,1
25253,MID,7,9957,223049,True,160.0,37.0,15.4,31.0,1
54978,MID,7,9957,223049,True,145.0,37.4,17.8,39.0,1
26291,MID,3,8147,231422,False,195.0,37.4,17.8,39.0,1
56016,MID,3,8147,231422,False,130.0,4.4,1.3,11.0,1
27213,MID,8,3803,235659,True,250.0,4.4,1.3,11.0,1
56938,MID,8,3803,235659,True,150.0,33.0,5.5,31.0,1
28175,MID,11,5122,241429,False,240.0,33.0,5.5,31.0,1
57900,MID,11,5122,241429,False,130.0,42.6,14.0,35.0,1
29205,MID,2,152820,406962,True,250.0,42.6,14.0,35.0,0
58930,MID,2,152820,406962,True,145.0,1.2,15.4,16.0,0
65,MID,1,0,58138,False,180.0,0.0,0.0,0.0,0
29790,MID,1,0,58138,False,-110.0,0.2,3.8,0.0,0
718,MID,14,-3030,63516,True,60.0,0.2,3.8,0.0,1
30443,MID,14,-3030,63516,True,-30.0,50.0,13.2,31.0,1
2007,MID,1,-29302,171491,False,45.0,0.0,0.0,0.0,0
31732,MID,1,-29302,171491,False,0.0,7.6,14.7,0.0,0
2712,MID,5,-15925,160917,True,60.0,7.6,14.7,0.0,0
32437,MID,5,-15925,160917,True,-25.0,37.2,6.3,26.0,0
3429,MID,1,-1543,161390,False,160.0,37.2,6.3,26.0,0
33154,MID,1,-1543,161390,False,15.0,0.4,14.4,2.0,0
4953,MID,1,-22467,105014,False,185.0,0.0,0.0,0.0,0
34678,MID,1,-22467,105014,False,20.0,4.4,14.8,2.0,0
5679,MID,6,-4280,102237,True,15.0,4.4,14.8,2.0,0
35404,MID,6,-4280,102237,True,-60.0,32.4,1.4,25.0,0
6410,MID,4,7341,110616,True,70.0,32.4,1.4,25.0,0
36135,MID,4,7341,110616,True,-205.0,17.2,22.8,10.0,0
7141,MID,1,5307,116489,False,220.0,17.2,22.8,10.0,0
36866,MID,1,5307,116489,False,50.0,0.0,16.7,27.0,0
7874,MID,4,-5373,111018,True,-15.0,0.0,16.7,27.0,0
37599,MID,4,-5373,111018,True,-45.0,20.8,21.1,6.0,0
8617,MID,1,-7066,104029,False,115.0,20.8,21.1,6.0,0
38342,MID,1,-7066,104029,False,-55.0,8.2,12.5,16.0,0
9366,MID,7,-3713,101274,False,185.0,8.2,12.5,16.0,0
39091,MID,7,-3713,101274,False,65.0,36.8,12.5,26.0,0
10119,MID,9,2669,104418,True,-205.0,36.8,12.5,26.0,1
39844,MID,9,2669,104418,True,-290.0,43.0,22.7,50.0,1
10876,MID,4,50953,157788,True,-205.0,43.0,22.7,50.0,0
40601,MID,4,50953,157788,True,-215.0,19.0,10.8,4.0,0
11628,MID,3,86420,246264,False,185.0,19.0,10.8,4.0,0
41353,MID,3,86420,246264,False,-15.0,18.0,15.3,2.0,0
12314,MID,2,79740,336008,True,120.0,18.0,15.3,2.0,1
42039,MID,2,79740,336008,True,0.0,0.0,24.3,11.0,1
13022,MID,2,18843,344731,False,160.0,0.0,24.3,11.0,0
42747,MID,2,18843,344731,False,-55.0,8.6,11.8,35.0,0
13794,MID,8,11904,357712,True,110.0,8.6,11.8,35.0,0
43519,MID,8,11904,357712,True,-150.0,39.0,26.8,34.0,0
14568,MID,3,60551,424133,False,190.0,39.0,26.8,34.0,1
44293,MID,3,60551,424133,False,5.0,5.0,13.3,21.0,1
15356,MID,4,-42699,379559,True,-120.0,5.0,13.3,21.0,0
45081,MID,4,-42699,379559,True,-190.0,30.2,64.8,3.0,0
16156,MID,7,-11386,369671,False,255.0,30.2,64.8,3.0,0
45881,MID,7,-11386,369671,False,35.0,40.0,25.6,24.0,0
16966,MID,5,-1573,369157,True,-60.0,40.0,25.6,24.0,0
46691,MID,5,-1573,369157,True,-150.0,4.8,32.8,17.0,0
17796,MID,2,-1796,361225,False,230.0,4.8,32.8,17.0,0
47521,MID,2,-1796,361225,False,-30.0,0.0,11.5,17.0,0
18747,MID,12,48998,431830,True,60.0,0.0,11.5,17.0,0
48472,MID,12,48998,431830,True,-30.0,56.8,23.4,53.0,0
19412,MID,4,90116,511127,False,230.0,56.8,23.4,53.0,0
49137,MID,4,90116,511127,False,-120.0,36.6,46.4,21.0,0
20251,MID,2,12557,522735,True,-70.0,36.6,46.4,21.0,0
49976,MID,2,12557,522735,True,-150.0,3.2,10.7,6.0,0
21115,MID,2,73470,986496,False,185.0,3.2,10.7,6.0,0
50840,MID,2,73470,986496,False,0.0,8.2,40.6,20.0,0
21512,MID,3,-60197,535451,True,60.0,8.2,40.6,20.0,1
51237,MID,3,-60197,535451,True,-20.0,8.2,34.5,5.0,1
22355,MID,1,-66460,469446,False,-70.0,8.2,34.5,5.0,0
52080,MID,1,-66460,469446,False,-250.0,4.2,11.0,2.0,0
23199,MID,5,-45764,424406,True,60.0,4.2,11.0,2.0,0
52924,MID,5,-45764,424406,True,-110.0,5.6,18.8,22.0,0
24046,MID,6,-35801,389143,False,-65.0,5.6,18.8,22.0,0
53771,MID,6,-35801,389143,False,-145.0,35.4,0.8,17.0,0
24926,MID,13,-8367,374851,True,60.0,35.4,0.8,17.0,0
54651,MID,13,-8367,374851,True,-25.0,63.2,66.1,41.0,0
26005,MID,1,3333,385777,True,-30.0,63.2,66.1,41.0,0
55730,MID,1,3333,385777,True,-30.0,0.6,0.9,17.0,0
26957,MID,2,-6615,379939,False,185.0,0.6,0.9,17.0,0
56682,MID,2,-6615,379939,False,-70.0,6.6,1.8,4.0,0
27842,MID,2,-38360,337764,True,-210.0,6.6,1.8,4.0,0
57567,MID,2,-38360,337764,True,-20.0,11.8,38.2,26.0,0
51262,FWD,2,141,390,False,20.0,0.0,0.0,0.0,0
52105,FWD,2,331,750,False,-75.0,5.0,0.7,7.0,0
52950,FWD,1,192,976,True,-50.0,0.6,0.4,6.0,0
29804,MID,1,0,10397,True,75.0,0.0,0.0,0.0,0
31059,MID,1,-1423,13948,True,-110.0,0.0,0.0,0.0,0
32453,MID,3,1465,15834,False,185.0,0.0,0.0,0.0,1
33170,MID,1,5455,22532,True,65.0,8.0,14.0,0.0,0
33896,MID,1,3545,26919,False,90.0,7.4,1.0,0.0,0
36151,MID,1,-129,30717,True,-15.0,0.0,0.0,0.0,0
37615,MID,1,-1681,29971,True,-195.0,1.0,0.0,0.0,0
38358,MID,1,-835,29238,False,10.0,0.0,0.0,0.0,0
42054,MID,1,-1845,22014,False,140.0,0.0,0.0,0.0,0
57599,MID,1,-123,14529,False,50.0,0.0,0.0,0.0,0
58695,MID,1,-7,14551,True,70.0,4.0,0.0,0.0,0
1682,MID,1,-426,1577,True,-130.0,0.0,0.0,0.0,0
2379,MID,2,-89,1636,False,0.0,11.6,1.4,1.0,0
3092,MID,3,-40,1811,True,-90.0,9.6,2.2,0.0,1
3809,MID,2,4,1875,False,0.0,19.2,11.8,17.0,0
4583,MID,2,-18,1888,True,-265.0,13.0,26.3,0.0,0
5338,MID,2,151,2160,False,5.0,7.8,3.6,0.0,0
8270,MID,2,-12,1830,True,-180.0,0.0,0.0,0.0,1
9015,MID,2,62,1942,False,70.0,16.6,26.3,0.0,0
9768,MID,2,-5,1981,True,-185.0,21.2,30.6,0.0,0
10522,MID,3,22,2029,False,30.0,13.4,40.8,0.0,1
11280,MID,8,16,2090,False,-25.0,13.4,6.3,0.0,1
12689,MID,1,-138,3072,False,35.0,42.6,39.3,0.0,0
14206,MID,2,-345,2487,False,-70.0,0.0,0.0,0.0,0
14988,MID,1,-95,2463,True,-270.0,18.8,64.3,2.0,0
15783,MID,1,-39,2492,False,0.0,12.0,12.7,0.0,0
16587,MID,2,8,2512,True,0.0,5.8,3.6,1.0,0
17399,MID,2,57,2614,False,45.0,13.4,30.3,0.0,0
18325,MID,2,-37,2620,False,-5.0,7.4,16.8,2.0,0
19091,MID,1,-9,2669,True,-265.0,28.0,1.8,7.0,0
19858,MID,12,44,2745,False,55.0,6.6,1.5,2.0,1
20746,MID,2,24429,28552,True,60.0,46.0,34.8,0.0,0
20747,MID,2,24429,28552,True,10.0,20.2,53.9,3.0,0
21966,MID,2,-3558,16197,True,0.0,24.0,48.6,9.0,0
22810,MID,3,-1855,14379,True,0.0,13.0,45.2,13.0,1
23656,MID,2,-2527,11869,False,45.0,16.6,7.0,0.0,0
24506,MID,1,-1554,10345,True,-120.0,4.4,1.2,0.0,0
25513,MID,2,-723,9668,False,-60.0,13.6,37.3,0.0,0
25514,MID,3,-723,9668,False,0.0,12.8,6.4,2.0,1
26521,MID,3,-1613,8059,True,-110.0,11.2,2.8,0.0,1
27420,MID,2,-652,7460,False,-250.0,26.2,26.7,0.0,0
28453,MID,2,-588,6856,True,0.0,22.0,0.9,0.0,0
29413,MID,2,-508,6395,False,-25.0,17.4,38.5,7.0,0
30012,MID,1,0,1486,True,-60.0,11.2,27.3,1.0,0
30644,MID,1,285,3067,False,25.0,1.0,0.3,2.0,0
31273,MID,3,51,3422,True,-35.0,7.0,10.9,2.0,1
38597,MID,1,-201,6516,True,-165.0,0.0,0.0,0.0,0
40859,MID,6,-149,6271,True,-45.0,0.0,0.0,0.0,0
41588,MID,1,426,6824,False,-70.0,38.2,0.0,17.0,0
45355,MID,1,-192,5815,False,-35.0,0.0,0.0,0.0,0
46971,MID,1,-59,5733,False,-255.0,5.2,14.5,0.0,0
49426,MID,1,-183,5434,True,-75.0,0.0,0.0,0.0,0
50299,MID,1,-42,5412,False,-60.0,0.0,0.3,0.0,0
57961,MID,1,-6,4916,True,-15.0,0.0,0.0,0.0,0
569,DEF,2,0,360947,True,10.0,0.0,0.0,0.0,0
30294,DEF,2,0,360947,True,-105.0,6.0,3.1,15.0,0
1173,DEF,2,-1953,409437,False,110.0,6.0,3.1,15.0,0
30898,DEF,2,-1953,409437,False,95.0,16.8,0.8,0.0,0
1843,DEF,1,-23762,396760,True,-45.0,16.8,0.8,0.0,0
31568,DEF,1,-23762,396760,True,40.0,22.0,17.9,36.0,0
2544,DEF,2,-23207,380390,True,-180.0,22.0,17.9,36.0,0
32269,DEF,2,-23207,380390,True,-90.0,12.8,12.4,8.0,0
3259,DEF,2,-8219,383682,False,85.0,12.8,12.4,8.0,0
32984,DEF,2,-8219,383682,False,20.0,18.0,0.3,0.0,0
3977,DEF,1,-14079,373577,True,0.0,18.0,0.3,0.0,0
33702,DEF,1,-14079,373577,True,75.0,22.6,0.7,15.0,0
5506,DEF,8,-15319,344242,True,-270.0,23.4,3.9,2.0,0
35231,DEF,8,-15319,344242,True,80.0,52.6,15.1,41.0,0
6235,DEF,1,17530,368227,False,-145.0,52.6,15.1,41.0,0
35960,DEF,1,17530,368227,False,-175.0,20.6,1.1,0.0,0
6966,DEF,2,25770,397161,True,-75.0,20.6,1.1,0.0,0
36691,DEF,2,25770,397161,True,55.0,28.2,1.8,1.0,0
7699,DEF,1,36910,438002,False,115.0,28.2,1.8,1.0,0
37424,DEF,1,36910,438002,False,80.0,30.4,3.4,11.0,0
11454,DEF,2,8999,306042,True,50.0,0.0,0.0,0.0,0
41179,DEF,2,8999,306042,True,-50.0,23.2,24.9,0.0,0
12153,DEF,1,-5579,299635,False,-140.0,23.2,24.9,0.0,0
41878,DEF,1,-5579,299635,False,-70.0,33.6,2.3,3.0,0
12848,DEF,2,14278,320068,False,140.0,33.6,2.3,3.0,0
42573,DEF,2,14278,320068,False,120.0,17.4,3.4,4.0,0
15167,DEF,6,-883,290073,True,0.0,0.0,0.0,0.0,1
44892,DEF,6,-883,290073,True,80.0,18.4,2.8,2.0,1
16772,DEF,9,-3840,294971,True,0.0,29.6,0.1,2.0,0
46497,DEF,9,-3840,294971,True,75.0,57.4,21.3,33.0,0
18550,DEF,12,6451,316868,False,180.0,10.0,0.3,0.0,1
48275,DEF,12,6451,316868,False,110.0,41.6,29.8,24.0,1
19237,DEF,10,220110,628412,True,0.0,41.6,29.8,24.0,0
48962,DEF,10,220110,628412,True,70.0,56.8,21.5,43.0,0
20958,DEF,7,16046,657085,True,0.0,20.4,1.2,17.0,1
50683,DEF,7,16046,657085,True,70.0,24.4,0.7,7.0,1
22156,DEF,1,-24822,604854,False,-30.0,24.4,0.7,7.0,0
51881,DEF,1,-24822,604854,False,75.0,45.6,0.8,34.0,0
23000,DEF,7,-3036,602767,False,110.0,45.6,0.8,34.0,1
52725,DEF,7,-3036,602767,False,60.0,18.6,13.0,2.0,1
23846,DEF,1,1987,606479,True,-265.0,18.6,13.0,2.0,0
53571,DEF,1,1987,606479,True,-115.0,24.2,14.0,0.0,0
24697,DEF,3,19737,628262,False,165.0,24.2,14.0,0.0,0
54422,DEF,3,19737,628262,False,10.0,14.2,0.3,0.0,0
26741,DEF,1,-1899,588322,False,110.0,16.8,0.3,19.0,0
56466,DEF,1,-1899,588322,False,140.0,39.0,1.2,0.0,0
27614,DEF,7,6391,595821,True,-185.0,39.0,1.2,0.0,1
57339,DEF,7,6391,595821,True,70.0,15.4,0.7,0.0,1
28712,DEF,2,94980,716612,False,105.0,15.4,0.7,0.0,0
58437,DEF,2,94980,716612,False,-35.0,10.4,0.3,8.0,0
31202,DEF,1,-86811,536182,True,55.0,13.6,11.5,0.0,0
31893,DEF,1,-40136,513986,False,-25.0,17.4,16.0,2.0,0
32599,DEF,4,-74129,449428,True,-20.0,14.2,0.6,0.0,0
44474,DEF,1,-908,230407,True,-65.0,0.0,0.0,0.0,0
46068,DEF,6,3902,244279,True,25.0,23.6,0.5,0.0,1
51434,DEF,1,-156,225818,False,105.0,0.0,0.0,0.0,0
57834,DEF,1,-535,222564,True,-105.0,0.0,0.0,0.0,0
58876,DEF,1,1860,224890,False,50.0,2.0,0.1,0.0,0
880,DEF,10,7057,115312,True,60.0,13.2,45.2,2.0,1
1506,DEF,5,118092,257804,False,240.0,14.8,17.7,5.0,0
2198,DEF,1,33661,296233,False,45.0,21.8,22.5,10.0,0
2905,DEF,5,47523,355006,True,60.0,29.0,61.8,0.0,0
3622,DEF,5,51168,410631,False,160.0,35.8,44.4,8.0,1
4376,DEF,1,95226,511327,True,-50.0,13.6,5.8,10.0,0
5150,DEF,2,87395,602591,False,185.0,12.2,15.8,6.0,0
5878,DEF,2,14827,616561,True,15.0,9.6,30.8,2.0,0
6609,DEF,2,33100,652618,True,70.0,20.2,1.6,2.0,0
7340,DEF,1,6947,660537,False,220.0,17.6,46.0,10.0,0
8080,DEF,2,11845,674120,True,-15.0,30.0,65.3,19.0,0
8823,DEF,2,-19196,653335,False,115.0,9.0,13.6,2.0,0
9573,DEF,1,-7378,650688,False,185.0,20.4,30.0,7.0,0
10326,DEF,6,-55183,594650,True,-205.0,7.4,22.4,1.0,1
11084,DEF,5,5356,601991,True,-205.0,10.6,20.0,6.0,1
12506,DEF,6,27334,536433,True,120.0,0.0,0.0,0.0,1
13234,DEF,1,74477,608760,False,160.0,0.0,4.2,3.0,0
17189,DEF,1,-20059,268360,True,-60.0,0.0,0.0,0.0,0
18068,DEF,1,-3654,263053,False,230.0,0.0,0.8,0.0,0
18925,DEF,1,6627,274903,True,60.0,0.0,0.1,0.0,0
19642,DEF,7,-2072,270810,False,230.0,3.0,2.6,6.0,0
21216,DEF,1,44997,616621,False,185.0,3.4,0.6,6.0,0
23436,DEF,1,-4271,309962,True,60.0,8.4,1.3,0.0,0
24286,DEF,12,-7373,302948,False,-65.0,5.2,10.3,12.0,1
25233,DEF,2,24615,328583,True,60.0,33.4,15.5,2.0,0
26272,DEF,1,2276,331220,True,-30.0,5.8,3.5,2.0,0
27197,DEF,2,7287,339579,False,185.0,17.2,25.7,8.0,0
28154,DEF,1,-8320,329262,True,-210.0,9.4,1.6,0.0,0
44,MID,1,0,122235,False,45.0,23.8,39.3,0.0,0
29769,MID,1,0,122235,False,95.0,15.2,29.4,16.0,0
700,MID,6,-13163,131138,True,-90.0,15.2,29.4,16.0,0
30425,MID,6,-13163,131138,True,0.0,44.8,23.0,25.0,0
1298,MID,2,7949,153439,False,45.0,44.8,23.0,25.0,0
31023,MID,2,7949,153439,False,-40.0,15.2,27.7,16.0,0
1985,MID,6,10201,175157,False,90.0,15.2,27.7,16.0,1
31710,MID,6,10201,175157,False,-90.0,32.6,25.7,4.0,1
2689,MID,1,-5991,176543,True,-265.0,32.6,25.7,4.0,0
32414,MID,1,-5991,176543,True,-260.0,13.4,4.8,0.0,0
3406,MID,3,-6487,172941,False,-95.0,13.4,4.8,0.0,0
33131,MID,3,-6487,172941,False,30.0,16.0,18.4,0.0,0
4128,MID,3,12214,189945,True,60.0,16.0,18.4,0.0,1
33853,MID,3,12214,189945,True,30.0,5.0,22.1,12.0,1
4930,MID,1,-3207,187450,True,-180.0,5.0,22.1,12.0,0
34655,MID,1,-3207,187450,True,-160.0,5.8,15.7,2.0,0
5655,MID,2,-3994,185862,False,-15.0,5.8,15.7,2.0,0
35380,MID,2,-3994,185862,False,60.0,5.0,19.8,4.0,0
6386,MID,1,-8549,178078,True,0.0,5.0,19.8,4.0,0
36111,MID,1,-8549,178078,True,0.0,7.8,35.8,9.0,0
7850,MID,9,158,149666,True,0.0,0.0,0.0,0.0,0
37575,MID,9,158,149666,True,0.0,49.6,17.5,30.0,0
8593,MID,2,28817,183199,False,100.0,49.6,17.5,30.0,0
38318,MID,2,28817,183199,False,-35.0,19.4,29.9,10.0,0
9341,MID,2,-2525,179112,True,0.0,19.4,29.9,10.0,0
39066,MID,2,-2525,179112,True,5.0,3.6,21.4,2.0,0
10094,MID,2,-7605,171817,False,-25.0,3.6,21.4,2.0,0
39819,MID,2,-7605,171817,False,-25.0,14.2,12.8,23.0,0
10851,MID,2,-4519,167996,False,90.0,14.2,12.8,23.0,0
40576,MID,2,-4519,167996,False,0.0,4.8,7.3,1.0,0
11606,MID,14,-4405,164170,True,0.0,4.8,7.3,1.0,1
41331,MID,14,-4405,164170,True,10.0,65.6,64.8,5.0,1
12289,MID,5,17488,184508,True,-120.0,65.6,64.8,5.0,1
42014,MID,5,17488,184508,True,-120.0,28.0,43.3,10.0,1
12996,MID,1,40606,226253,False,-205.0,28.0,43.3,10.0,0
42721,MID,1,40606,226253,False,-115.0,1.6,0.3,0.0,0
18727,MID,2,-3116,131764,True,0.0,0.0,0.0,0.0,0
48452,MID,2,-3116,131764,True,-80.0,10.0,21.6,8.0,0
19386,MID,2,7259,139845,False,50.0,10.0,21.6,8.0,0
49111,MID,2,7259,139845,False,35.0,5.4,31.3,14.0,0
20222,MID,6,5611,146052,True,50.0,5.4,31.3,14.0,0
49947,MID,6,5611,146052,True,-120.0,44.4,17.4,33.0,0
21102,MID,2,28434,269987,True,-185.0,44.4,17.4,33.0,0
50827,MID,2,28434,269987,True,0.0,12.6,33.8,21.0,0
21486,MID,5,-6425,168499,False,40.0,12.6,33.8,21.0,0
51211,MID,5,-6425,168499,False,-80.0,26.4,37.8,9.0,0
22329,MID,2,856,169869,True,-130.0,26.4,37.8,9.0,0
52054,MID,2,856,169869,True,-120.0,14.2,5.8,4.0,0
23173,MID,8,-2380,167936,False,45.0,14.2,5.8,4.0,0
52898,MID,8,-2380,167936,False,50.0,50.0,30.7,17.0,0
24020,MID,1,9239,177975,True,-75.0,50.0,30.7,17.0,0
53745,MID,1,9239,177975,True,-15.0,15.2,37.8,43.0,0
24893,MID,2,-7305,169994,False,75.0,15.2,37.8,43.0,0
54618,MID,2,-7305,169994,False,75.0,10.4,16.7,0.0,0
25975,MID,2,-6610,164621,True,-270.0,10.4,16.7,0.0,0
55700,MID,2,-6610,164621,True,10.0,4.8,2.8,8.0,0
26930,MID,1,-3668,161507,False,20.0,4.8,2.8,8.0,0
56655,MID,1,-3668,161507,False,45.0,8.2,40.5,11.0,0
27807,MID,2,-4256,157240,True,10.0,8.2,40.5,11.0,0
57532,MID,2,-4256,157240,True,-175.0,16.2,24.4,6.0,0
28922,MID,2,-2841,154854,False,-210.0,16.2,24.4,6.0,0
58647,MID,2,-2841,154854,False,-220.0,5.2,2.0,0.0,0
51,MID,8,0,445306,False,245.0,5.2,2.0,0.0,0
706,MID,7,305197,911746,True,140.0,35.0,14.8,33.0,0
1305,MID,1,275902,1261886,False,265.0,36.2,28.1,28.0,0
1992,MID,3,-2567,1279074,True,-45.0,3.0,3.1,17.0,1
2696,MID,1,-77508,1221213,False,270.0,0.0,2.3,13.0,0
3413,MID,2,-122764,1102297,True,95.0,11.6,27.4,42.0,0
4136,MID,2,-152526,949836,False,200.0,3.6,22.9,9.0,0
4937,MID,2,7558,972380,False,270.0,0.0,4.9,11.0,0
5662,MID,6,-21449,954354,True,140.0,1.4,3.2,5.0,1
7124,MID,6,-195906,711401,False,315.0,0.0,0.0,0.0,0
7857,MID,1,4412,723087,True,140.0,34.6,4.8,21.0,0
8600,MID,1,-13223,710084,False,15.0,0.0,0.1,0.0,0
9348,MID,2,51655,766789,True,65.0,0.0,0.5,2.0,0
10101,MID,3,7678,775189,False,340.0,17.6,26.9,87.0,1
10858,MID,1,-28875,746793,False,300.0,7.8,17.5,10.0,0
11613,MID,3,-40050,706743,True,20.0,5.2,34.4,13.0,1
12296,MID,2,-35968,670336,True,-125.0,13.8,53.6,17.0,0
13003,MID,4,-61359,612099,False,325.0,1.8,11.5,10.0,0
13775,MID,1,-20906,593195,True,-40.0,20.0,11.0,19.0,0
14549,MID,3,201657,811210,False,270.0,12.4,29.7,37.0,1
15337,MID,12,-26946,776457,True,50.0,5.2,3.8,13.0,0
16137,MID,5,12433,789977,False,20.0,57.6,24.6,72.0,0
16947,MID,9,94411,887201,True,190.0,9.2,13.2,33.0,0
17773,MID,5,268655,1228814,False,270.0,50.0,15.2,88.0,0
17774,MID,7,268655,1228814,True,150.0,22.6,38.3,18.0,0
19393,MID,3,155243,1175932,False,305.0,42.4,16.5,92.0,1
20229,MID,2,-80303,1091999,True,-125.0,7.0,20.4,42.0,0
21493,MID,10,35296,1058177,True,30.0,12.0,42.6,18.0,0
22336,MID,6,157470,1218130,True,200.0,37.8,26.3,72.0,0
23180,MID,7,9007,1227329,False,245.0,31.4,69.8,21.0,0
24027,MID,2,315294,1547614,True,140.0,42.0,35.6,81.0,0
24900,MID,2,308225,1942235,False,315.0,6.0,2.8,37.0,0
24901,MID,1,308225,1942235,False,275.0,4.6,11.4,10.0,0
25983,MID,5,-399558,1451076,False,270.0,15.2,46.3,34.0,0
26937,MID,2,-130942,1327377,True,10.0,37.2,77.9,62.0,0
27816,MID,2,-229593,1080371,False,210.0,7.0,12.9,43.0,0
28929,MID,3,-13525,1087204,True,140.0,10.6,44.4,6.0,1
32434,MID,1,177,390,True,-65.0,7.0,37.7,53.0,0
33877,MID,1,37,865,True,-250.0,0.0,0.0,0.0,0
34675,MID,1,191,1316,False,0.0,10.0,12.0,4.0,0
36862,MID,6,-129,1418,False,-255.0,0.0,0.0,0.0,0
37595,MID,1,113,1695,True,-225.0,34.4,0.2,17.0,0
38338,MID,1,406,2346,False,30.0,4.4,11.1,37.0,0
39087,MID,1,-109,2287,True,-65.0,2.6,1.3,22.0,0
39840,MID,6,-5,2360,False,40.0,3.8,1.3,4.0,1
40597,MID,1,378,2879,False,-60.0,19.8,26.5,26.0,0
42035,MID,1,-452,3494,False,45.0,3.4,2.5,2.0,0
42743,MID,6,249,3851,True,-80.0,5.0,2.4,8.0,0
43515,MID,2,239,4187,False,-60.0,38.8,21.3,7.0,0
44289,MID,1,-99,4305,True,-55.0,14.2,23.3,23.0,0
45077,MID,1,86,4589,False,-5.0,7.8,1.8,2.0,0
45877,MID,7,65,4722,True,-65.0,5.2,2.6,13.0,0
46687,MID,2,1441,6369,False,-35.0,26.2,28.3,34.0,0
48469,MID,1,12,5790,True,-325.0,0.0,0.0,0.0,0
49970,MID,1,4229,12237,True,-35.0,0.0,0.0,0.0,0
49971,MID,1,4229,12237,True,-240.0,11.8,43.9,32.0,0
53767,MID,1,-430,5058,True,-185.0,0.0,0.0,0.0,0
40069,GK,3,-2886,134800,False,-25.0,0.0,0.0,0.0,0
40827,GK,1,7785,143289,False,0.0,40.2,0.0,0.0,0
41558,GK,8,732,144139,True,10.0,23.8,0.0,0.0,1
44527,GK,1,-3721,138420,False,65.0,0.0,0.0,0.0,0
52334,GK,3,6602,133527,True,-120.0,18.8,0.0,0.0,0
53180,GK,4,20217,154032,False,50.0,26.4,0.0,0.0,0
54030,GK,3,11541,165878,True,-15.0,35.0,0.0,0.0,0
54983,GK,1,512,165245,False,75.0,56.8,0.0,0.0,0
29793,DEF,5,0,2192119,True,65.0,0.0,0.0,0.0,1
30446,DEF,1,-13923,2330461,False,65.0,27.0,3.7,8.0,0
38346,DEF,6,2529,301905,False,125.0,0.0,0.0,0.0,1
39095,DEF,2,27813,331489,False,10.0,6.4,1.8,1.0,0
39848,DEF,1,5080,336773,True,55.0,21.2,15.3,0.0,0
40605,DEF,1,32949,374119,True,60.0,20.2,40.2,4.0,0
41357,DEF,5,-20866,349515,False,120.0,12.0,2.9,0.0,1
45085,DEF,3,6123,341469,False,140.0,0.0,0.0,0.0,0
45885,DEF,6,11049,353170,True,25.0,14.8,6.3,6.0,1
46695,DEF,1,13939,368551,False,150.0,13.6,13.6,2.0,0
613,FWD,2,0,20128,True,-320.0,0.0,0.0,0.0,0
1890,FWD,7,-1880,29467,True,-240.0,0.0,0.0,0.0,0
2593,FWD,6,8353,41532,True,-185.0,34.0,2.2,21.0,0
3309,FWD,2,43638,92421,False,-15.0,40.2,13.2,42.0,0
4826,FWD,9,-15950,59280,False,-5.0,0.0,0.0,0.0,1
5556,FWD,5,23436,86161,True,-145.0,37.8,3.3,22.0,0
6285,FWD,2,57099,146586,False,-50.0,22.6,13.0,4.0,0
12201,FWD,1,-7955,58962,True,-55.0,0.0,0.0,0.0,0
12898,FWD,5,-377,59418,False,-5.0,5.0,3.9,23.0,1
13663,FWD,2,-440,59234,True,-325.0,23.4,22.4,9.0,0
14436,FWD,6,-2012,57408,False,-110.0,7.6,11.7,0.0,0
15222,FWD,2,-2054,55653,True,-45.0,41.2,0.4,36.0,0
16020,FWD,1,-3134,52889,False,-305.0,7.8,20.9,22.0,0
16829,FWD,2,531,53630,True,-130.0,0.0,0.9,4.0,0
21400,FWD,1,-520,40715,True,-55.0,0.0,0.0,0.0,0
22214,FWD,2,325,41846,False,-75.0,2.0,0.3,0.0,0
